mid_x_bin_left,mid_x_bin_center,n_total,n_success,pdr_band,pdr_phy_band,late_ratio_phy_band,nlos_ratio_band,avg_cbr_band
-20.0,-10.0,40,19,0.475,0.475,0.0,0.0,0.0
0.0,10.0,141,72,0.5106382978723404,0.5106382978723404,0.0,0.0,0.0
20.0,30.0,179,77,0.4301675977653631,0.4301675977653631,0.0,0.0,0.0
40.0,50.0,4238,2297,0.5420009438414346,0.5420009438414346,0.0,0.0,0.0
60.0,70.0,7227,3580,0.49536460495364604,0.49536460495364604,0.0,0.0,0.0
80.0,90.0,5351,2696,0.5038310596150253,0.5038310596150253,0.0,0.0,0.0
100.0,110.0,4256,2151,0.5054041353383458,0.5054041353383458,0.0,0.0,0.0
120.0,130.0,3749,1859,0.49586556415044014,0.49586556415044014,0.0,0.0,0.0
140.0,150.0,3634,1843,0.5071546505228398,0.5071546505228398,0.0,0.0,0.0
160.0,170.0,2659,1301,0.4892816848439263,0.4892816848439263,0.0,0.0,0.0
180.0,190.0,2232,1131,0.5067204301075269,0.5067204301075269,0.0,0.0,0.0
200.0,210.0,2151,1121,0.5211529521152952,0.5211529521152952,0.0,0.0,0.0
220.0,230.0,2022,1032,0.5103857566765578,0.5103857566765578,0.0,0.0,0.0
240.0,250.0,1775,921,0.5188732394366197,0.5188732394366197,0.0,0.0,0.0
260.0,270.0,1701,847,0.49794238683127573,0.49794238683127573,0.0,0.0,0.0
280.0,290.0,1762,827,0.46935300794551643,0.46935300794551643,0.0,0.0,0.0
300.0,310.0,1750,862,0.49257142857142855,0.49257142857142855,0.0,0.0,0.0
320.0,330.0,1342,636,0.47391952309985097,0.47391952309985097,0.0,0.0,0.0
340.0,350.0,1343,657,0.4892032762472077,0.4892032762472077,0.0,0.0,0.0
360.0,370.0,1233,558,0.45255474452554745,0.45255474452554745,0.0,0.42011354420113545,0.0
380.0,390.0,1327,764,0.5757347400150716,0.5757347400150716,0.0,1.0,0.0
400.0,410.0,1164,750,0.6443298969072165,0.6443298969072165,0.0,1.0,0.0
420.0,430.0,1202,748,0.6222961730449251,0.6222961730449251,0.0,1.0,0.0
440.0,450.0,1110,746,0.6720720720720721,0.6720720720720721,0.0,1.0,0.0
460.0,470.0,1006,622,0.6182902584493042,0.6182902584493042,0.0,1.0,0.0
480.0,490.0,1119,718,0.6416443252904379,0.6416443252904379,0.0,1.0,0.0
500.0,510.0,979,574,0.5863125638406538,0.5863125638406538,0.0,1.0,0.0
520.0,530.0,951,450,0.47318611987381703,0.47318611987381703,0.0,0.555205047318612,0.0
540.0,550.0,914,427,0.4671772428884026,0.4671772428884026,0.0,0.5700218818380745,0.0
560.0,570.0,960,586,0.6104166666666667,0.6104166666666667,0.0,1.0,0.0
