u_bin_left,u_bin_center,n_total,n_success,pdr_band,pdr_phy_band,late_ratio_phy_band,delay_p95_band_ms,delay_p99_band_ms,mean_blockage_b
-0.25,-0.225,2919,1493,0.5114765330592669,0.5114765330592669,0.0,22.990465199311977,23.210783508015748,0.014652465669893124
-0.2,-0.17500000000000002,2817,1336,0.4742634007809727,0.4742634007809727,0.0,23.086269940816564,23.287919514704473,0.051538260921394796
-0.15000000000000002,-0.12500000000000003,2673,1249,0.4672652450430228,0.4672652450430228,0.0,23.225208905794307,23.516031061384755,0.12839847753695463
-0.1,-0.07500000000000001,2120,896,0.4226415094339623,0.4226415094339623,0.0,23.555137801405483,23.933013831422322,0.2427202513419561
-0.05,-0.025,21054,8198,0.3893796903201292,0.3893796903201292,0.0,23.72146595550145,24.260208536757197,0.33376301411968806
0.0,0.025,25748,9883,0.3838356377194345,0.3838356377194345,0.0,23.73520521772461,24.320350454212516,0.35012076099112854
0.05,0.07500000000000001,1573,586,0.37253655435473615,0.37253655435473615,0.0,23.813533503322006,24.363102655100544,0.3545276288764362
0.1,0.125,1458,579,0.39711934156378603,0.39711934156378603,0.0,23.819213010960475,24.405179746858742,0.3720410818755388
0.15000000000000002,0.17500000000000002,1185,470,0.39662447257383965,0.39662447257383965,0.0,23.872095132487445,24.727140639440666,0.40770647293697165
0.2,0.225,1407,476,0.3383084577114428,0.3383084577114428,0.0,23.997725392389746,24.582772724886603,0.4610076016124323
0.25,0.275,1117,360,0.3222918531781558,0.3222918531781558,0.0,23.975148779369743,24.94609264549414,0.5338090289668062
0.30000000000000004,0.32500000000000007,1542,446,0.2892347600518807,0.2892347600518807,0.0,24.326422658124926,25.0159941078223,0.6185215875841734
0.35000000000000003,0.37500000000000006,1280,313,0.24453125,0.24453125,0.0,24.94524085388878,25.809229740449386,0.697454581050354
0.4,0.42500000000000004,1029,240,0.23323615160349853,0.23323615160349853,0.0,24.796695982982797,25.506348812461564,0.7565437220239076
0.45,0.47500000000000003,1213,285,0.23495465787304204,0.23495465787304204,0.0,24.522161891358664,25.337900469211526,0.7918951798189555
0.5,0.525,1284,295,0.22975077881619937,0.22975077881619937,0.0,24.807174743316192,25.96837446790785,0.7940340309607715
0.55,0.5750000000000001,25851,6213,0.24033886503423466,0.24033886503423466,0.0,24.74006103122432,25.823222663141816,0.7383174211392792
0.6000000000000001,0.6250000000000001,21765,5689,0.26138295428440156,0.26138295428440156,0.0,24.687861089708164,25.87855789057303,0.6982085189983285
0.65,0.675,29183,8080,0.276873522256108,0.276873522256108,0.0,24.529826489635127,25.780482122699688,0.6531611226632598
0.7000000000000001,0.7250000000000001,2310,737,0.319047619047619,0.319047619047619,0.0,24.14379153275765,25.10060090935639,0.5374490424100768
0.75,0.775,2426,870,0.3586150041220115,0.3586150041220115,0.0,23.906886945064144,24.70537809209603,0.46349562776187253
0.8,0.8250000000000001,2676,1008,0.37668161434977576,0.37668161434977576,0.0,23.8149724851479,24.386098813137526,0.4071581065898624
0.8500000000000001,0.8750000000000001,3152,1161,0.36833756345177665,0.36833756345177665,0.0,23.858156208080285,24.640128083907758,0.37165664118192887
0.9,0.925,3580,1326,0.370391061452514,0.370391061452514,0.0,23.72115944995071,24.157140695080635,0.35480843839512616
0.9500000000000001,0.9750000000000001,5043,1908,0.3783462224866151,0.3783462224866151,0.0,23.816768331308015,24.40529494783074,0.3502588823674412
1.0,1.025,5987,2388,0.39886420577918824,0.39886420577918824,0.0,23.701988719769936,24.206713578989127,0.3299126533600553
1.05,1.075,8206,3583,0.4366317328783817,0.4366317328783817,0.0,23.469662774937934,23.852428270686893,0.24215217963356733
1.1,1.125,12093,5570,0.46059703960969156,0.46059703960969156,0.0,23.230468940210006,23.508216344006158,0.12707703830851078
1.1500000000000001,1.175,17899,8698,0.4859489356947316,0.4859489356947316,0.0,23.084486619415795,23.27467271071154,0.04769970729317429
1.2000000000000002,1.225,12999,6636,0.5105008077544426,0.5105008077544426,0.0,23.01776157662386,23.218685724063047,0.02088717746087917
